longitude;latitude;code_commune_station;libelle
5.028446513;45.998314215;1443;VILLARS-LES-DOMBES
4.957533859;46.117265136;1093;CHATILLON-SUR-CHALARONNE
4.586590203;46.154461353;69018;BEAUJEU
4.662131602;46.156056274;69267;VILLIE-MORGON
4.738394594;46.071428393;69206;SAINT-GEORGES-DE-RENEINS
4.673608135;46.05938775;69197;SAINT-ETIENNE-DES-OULLIERES
4.73561094;45.986984504;69264;VILLEFRANCHE-SUR-SAONE
4.498868472;45.996624404;69039;CHAMELET
4.643269751;45.874208759;69050;CHATILLON
4.509704859;45.909278869;69239;SAINT-VERAND
4.600100499;45.810690963;69171;SAIN-BEL
4.602167235;45.83752883;69010;ARBRESLE
4.687732675;45.858710077;69121;LOZANNE
4.686314266;45.891588703;69140;MORANCE
4.729879156;45.887669973;69140;MORANCE
4.773170497;45.939988602;1427;TREVOUX
4.8349165;45.848786527;69068;COUZON-AU-MONT-D'OR
4.835490522;45.847056799;69068;COUZON-AU-MONT-D'OR
4.834336332;45.844517459;69068;COUZON-AU-MONT-D'OR
4.834336332;45.844517459;69068;COUZON-AU-MONT-D'OR
4.830534574;45.766053282;69123;LYON
6.859323241;45.915860508;74056;CHAMONIX-MONT-BLANC
6.868145305;45.919904553;74056;CHAMONIX-MONT-BLANC
6.868145305;45.919904553;74056;CHAMONIX-MONT-BLANC
6.868145305;45.919904553;74056;CHAMONIX-MONT-BLANC
6.769210673;45.930846156;74143;HOUCHES
6.702736638;45.906871143;74236;SAINT-GERVAIS-LES-BAINS
6.702727622;45.906860342;74236;SAINT-GERVAIS-LES-BAINS
6.641934883;45.940461634;74256;SALLANCHES
6.673404974;45.920242599;74208;PASSY
6.617518191;46.03076706;74159;MAGLAND
6.617410104;46.028534947;74159;MAGLAND
6.718719133;46.076179604;74258;SAMOENS
6.718719133;46.076179604;74258;SAMOENS
6.552017739;46.11422724;74183;MIEUSSY
6.551947242;46.114139306;74183;MIEUSSY
6.552017739;46.11422724;74183;MIEUSSY
6.497386575;46.118276897;74164;MARIGNIER
6.492433145;46.122559536;74164;MARIGNIER
6.475756168;46.136555707;74241;SAINT-JEOIRE
6.475824015;46.136461936;74241;SAINT-JEOIRE
6.456175611;46.064872523;74042;BONNEVILLE
6.455069475;46.068079004;74042;BONNEVILLE
6.418470415;45.936304423;74239;SAINT-JEAN-DE-SIXT
6.405936393;46.076794353;74042;BONNEVILLE
6.271047706;46.150604321;74220;REIGNIER-ESERY
6.272951834;46.169692218;74298;VETRAZ-MONTHOUX
6.320774188;46.165726497;74040;BONNE
6.066317751;46.140267216;74243;SAINT-JULIEN-EN-GENEVOIS
6.674328701;46.315260447;74286;VACHERESSE
6.666920757;46.326623059;74286;VACHERESSE
6.641790924;46.353525693;74249;SAINT-PAUL-EN-CHABLAIS
6.620492166;46.265107873;74030;BAUME
6.585798102;46.326297496;74222;REYVROZ
6.415931155;46.339302142;74163;MARGENCEL
6.381285809;46.330403257;74263;SCIEZ
6.014197508;46.239256376;1354;SAINT-GENIS-POUILLY
6.028608342;46.298583152;1153;ECHENEVEX
6.058178262;46.262395533;1313;PREVESSIN-MOENS
5.963664346;46.143957314;1308;POUGNY
5.964334247;46.137640984;1308;POUGNY
5.921921494;46.282474777;1210;LELEX
5.891832778;46.244568634;1104;CHEZERY-FORENS
5.86571257;46.221759013;1104;CHEZERY-FORENS
5.800454684;46.149838689;1091;CHATILLON-EN-MICHAILLE
5.738727802;46.182483546;1357;SAINT-GERMAIN-DE-JOUX
5.824552233;46.120561029;1205;LANCRANS
5.82151635;46.125024715;1205;LANCRANS
5.810166537;46.020999732;1413;SURJOUX
5.964823139;46.006595595;74195;MUSIEGES
5.958177538;46.005417672;74195;MUSIEGES
5.933723519;46.017038302;74131;FRANGY
5.869246027;46.017238919;74285;USINENS
5.832380668;45.967931835;1118;CORBONOD
5.832380668;45.967931835;1118;CORBONOD
6.206701506;45.905041931;74102;DINGY-SAINT-CLAIR
6.166284129;45.955838256;74019;ARGONAY
6.269763021;45.984836012;74282;FILLIERE
6.224642713;45.783017003;74104;DOUSSARD
6.204494971;45.77388493;74104;DOUSSARD
6.209140233;45.785784311;74147;LATHUILE
6.231537396;45.787695415;74104;DOUSSARD
6.16489329;45.835015066;74242;SAINT-JORIOZ
6.300997993;45.675196897;73202;PLANCHERINE
6.103395254;45.720649533;74004;ALLEVES
6.098708731;45.735278515;74004;ALLEVES
6.030500321;45.823932233;74002;ALBY-SUR-CHERAN
5.943905972;45.863692106;74225;RUMILLY
6.198986475;45.67056256;73139;JARSY
5.803715344;45.848615249;73218;RUFFIEUX
5.84107625;45.932869298;73180;MOTZ
5.920634224;45.902097655;74289;VALLIERES
5.82548015;45.934449353;1010;ANGLEFORT
5.892354317;45.633073665;73329;VOGLANS
5.906006742;45.668053653;73008;AIX-LES-BAINS
5.962934178;45.673165862;73182;MOUXY
5.960197773;45.67535547;73182;MOUXY
5.947524295;45.669821742;73103;DRUMETTAZ-CLARAFOND
5.936449826;45.633823665;73155;MERY
5.873078319;45.628179142;73179;MOTTE-SERVOLEX
5.976427082;45.581102985;73222;SAINT-ALBAN-LEYSSE
5.963350814;45.573256125;73213;RAVOIRE
5.963994544;45.573425478;73213;RAVOIRE
5.908095695;45.578431324;73065;CHAMBERY
5.905249159;45.573679186;73065;CHAMBERY
5.934427506;45.566095727;73065;CHAMBERY
5.937386626;45.565045226;73065;CHAMBERY
5.984453263;45.603373101;73243;SAINT-JEAN-D'ARVEY
5.859046953;45.641476003;73051;BOURGET-DU-LAC
5.86980537;45.587326932;73179;MOTTE-SERVOLEX
5.889732357;45.557729636;73087;COGNIN
5.859767421;45.63925908;73051;BOURGET-DU-LAC
5.839235505;45.624379889;73051;BOURGET-DU-LAC
5.905249159;45.573679186;73065;CHAMBERY
5.905108099;45.70650851;73008;AIX-LES-BAINS
5.903425817;45.705821994;73008;AIX-LES-BAINS
5.961918039;45.732702511;73164;MONTCEL
5.973138196;45.741544494;73265;SAINT-OURS
5.927562204;45.723967339;73128;GRESY-SUR-AIX
5.921181475;45.727872506;73128;GRESY-SUR-AIX
5.97487329;45.708030893;73301;TREVIGNIN
6.004516898;45.713173654;73164;MONTCEL
6.013899878;45.708083898;73264;SAINT-OFFENGE-DESSUS
5.996818262;45.74818057;73265;SAINT-OURS
5.984154175;45.698395661;73164;MONTCEL
6.014683831;45.743459833;73263;SAINT-OFFENGE
5.975804493;45.699283406;73128;GRESY-SUR-AIX
5.981150508;45.703746797;73128;GRESY-SUR-AIX
5.981150508;45.703746797;73128;GRESY-SUR-AIX
5.991677068;45.748317123;73164;MONTCEL
5.962862579;45.689351829;73208;PUGNY-CHATENOD
5.955254092;45.694706131;73208;PUGNY-CHATENOD
5.959485481;45.685349557;73208;PUGNY-CHATENOD
5.953070879;45.683679687;73208;PUGNY-CHATENOD
5.88575359;45.705059619;73008;AIX-LES-BAINS
5.85639783;45.806746524;73085;CHINDRIEUX
5.851384543;45.679515369;73050;BOURDEAU
5.850102897;45.676844605;73050;BOURDEAU
5.849776908;45.67600585;73050;BOURDEAU
5.6725646;45.881627001;1036;BELMONT-LUTHEZIEU
5.685831498;45.874843213;1022;ARTEMARE
5.699357223;45.71059006;1061;BRENS
5.699444509;45.710533908;1061;BRENS
5.708785093;45.716643866;1061;BRENS
5.764591842;45.671543087;73299;TRAIZE
5.80612573;45.693492372;73269;SAINT-PAUL
5.640059733;45.821384591;1316;PUGIEU
5.642406646;45.820879185;1316;PUGIEU
5.665901001;45.716621461;1015;ARBOYS EN BUGEY
5.736524438;45.385968782;38412;SAINT-LAURENT-DU-PONT
5.736224373;45.388706121;38412;SAINT-LAURENT-DU-PONT
5.858470476;45.329761837;38442;SAINT-PIERRE-DE-CHARTREUSE
5.691632027;45.381200178;38405;SAINT-JOSEPH-DE-RIVIERE
5.891045007;45.399882816;38446;SAINT-PIERRE-D'ENTREMONT
5.782609679;45.442264099;38376;SAINT-CHRISTOPHE-SUR-GUIERS
5.903976183;45.442988779;73107;ENTREMONT-LE-VIEUX
5.639646723;45.453613194;38386;SAINT-GEOIRE-EN-VALDAINE
5.641459969;45.456210331;38386;SAINT-GEOIRE-EN-VALDAINE
5.661311596;45.56568759;38343;ROMAGNIEU
5.652006448;45.572277519;73039;BELMONT-TRAMONET
5.796255054;45.577593133;73184;NANCES
5.340434628;45.881379741;1202;LAGNIEU
5.340233187;45.880888424;1202;LAGNIEU
5.402072125;45.859599905;1202;LAGNIEU
5.375418548;45.566472443;38064;CESSIEU
5.374706213;45.554631903;38464;SAINT-VICTOR-DE-CESSIEU
5.397493652;45.543967957;38464;SAINT-VICTOR-DE-CESSIEU
5.293805501;45.588716286;38053;BOURGOIN-JALLIEU
5.303361867;45.559017809;38276;NIVOLAS-VERMELLE
5.238974161;45.631431368;38193;ISLE-D'ABEAU
5.159141306;45.71526346;38507;TIGNIEU-JAMEYZIEU
6.022732291;46.75032749;39165;CONTE
5.955815585;46.723957169;39070;BOURG-DE-SIROD
5.955815585;46.723957169;39070;BOURG-DE-SIROD
6.027537444;46.64005325;39227;FONCINE-LE-BAS
5.940311617;46.704055084;39523;SYAM
5.957806898;46.623690961;39232;FORT-DU-PLASNE
5.888177375;46.618493585;39131;CHAUX-DU-DOMBIEF
5.868931643;46.755876809;39097;CHAMPAGNOLE
5.766670384;46.685804334;39313;MARIGNY
5.74081281;46.654395932;39122;CHATILLON
5.813596705;46.66590413;39230;FONTENU
5.775310093;46.648114959;39201;DOUCIER
5.813298712;46.662929157;39230;FONTENU
5.753305652;46.55954775;39154;CLAIRVAUX-LES-LACS
5.758637742;46.551355459;39519;SOUCIA
5.749857504;46.579722628;39154;CLAIRVAUX-LES-LACS
5.700402015;46.585008365;39435;PONT-DE-POITTE
5.665633084;46.397530727;39086;CERNON
6.107204118;46.516988343;39470;ROUSSES
6.09051168;46.582169114;25121;CHAPELLE-DES-BOIS
5.867851168;46.416540404;39478;SAINT-CLAUDE
5.963831487;46.509630536;39367;MORBIER
6.015984761;46.531100396;39368;HAUTS DE BIENNE
5.873191793;46.378156049;39478;SAINT-CLAUDE
5.863671126;46.303580249;39413;PESSE
5.802220835;46.365622596;39113;CHASSAL
5.706153794;46.362726361;39269;JEURRE
5.646653944;46.343409645;39102;CHANCIA
5.662501253;46.310055503;1148;DORTAN
5.539474869;46.128981327;1228;MAILLAT
5.539029882;46.1342078;1228;MAILLAT
5.553444025;46.171877928;1063;BRION
5.551823827;46.486811318;39134;CHAVERIA
5.599551928;46.542944998;39397;ORGELET
5.572973762;46.519293018;39397;ORGELET
5.536136728;46.443150605;39312;MARIGNA-SUR-VALOUSE
5.51715033;46.272836199;39530;THOIRETTE-COISIA
5.33642818;46.047081645;1304;PONT-D'AIN
5.457424611;46.438322148;39253;GIGNY
5.449000232;46.468962236;39261;GRAYE-ET-CHARNAY
5.417717786;46.224748177;1408;SIMANDRE-SUR-SURAN
5.390159369;46.112240931;1273;NEUVILLE-SUR-AIN
5.331274674;46.064673887;1304;PONT-D'AIN
5.331286841;46.064655619;1304;PONT-D'AIN
5.443956354;46.30460257;1172;GERMAGNAT
5.446434569;46.301882683;1172;GERMAGNAT
5.38998307;46.107595992;1273;NEUVILLE-SUR-AIN
5.441078752;46.309448083;1172;GERMAGNAT
5.439340194;45.94801973;1384;SAINT-RAMBERT-EN-BUGEY
5.533970079;45.953904649;1076;CHALEY
5.331709625;45.954757013;1345;SAINT-DENIS-EN-BUGEY
5.234014747;45.906387861;1099;CHAZEY-SUR-AIN
5.196009322;45.93935539;1325;RIGNIEUX-LE-FRANC
4.838420825;45.76828495;69123;LYON
4.8309568;45.748112885;69123;LYON
4.879368087;45.791173671;69123;LYON
4.849471915;45.783912231;69123;LYON
5.057738124;45.853261796;1262;MONTLUEL
5.185875767;45.889960488;1290;PEROUGES
5.161539786;45.794487529;38011;ANTHON
4.719739316;45.735434565;69069;CRAPONNE
4.719739316;45.735434565;69069;CRAPONNE
4.771908895;45.73422139;69089;FRANCHEVILLE
4.775870587;45.733024154;69089;FRANCHEVILLE
4.732515913;45.786293415;69044;CHARBONNIERES-LES-BAINS
4.720921812;45.753318789;69205;SAINT-GENIS-LES-OLLIERES
4.824241584;45.632748804;69294;SEREZIN-DU-RHONE
4.82425323;45.632712587;69294;SEREZIN-DU-RHONE
4.80355313;45.608934129;69297;TERNAY
4.807662417;45.609408595;69297;TERNAY
4.78159007;45.581623444;69297;TERNAY
4.736532125;45.689808716;69027;BRIGNAIS
4.639655174;45.610821056;69195;SAINT-DIDIER-SOUS-RIVERIE
4.528268512;45.483444669;42207;SAINT-CHAMOND
4.648207658;45.540686895;42186;RIVE-DE-GIER
4.578434537;45.431269704;42308;TERRASSE-SUR-DORLAY
4.73974905;45.579576588;69091;GIVORS
4.946428004;45.580052416;38215;LUZINAY
4.78159007;45.581623444;69091;GIVORS
5.141170769;45.457714418;38555;VILLENEUVE-DE-MARC
4.964114157;45.514089092;38157;ESTRABLIN
4.902095632;45.529145087;38318;PONT-EVEQUE
4.923830915;45.516227646;38199;JARDIN
4.901944402;45.529967313;38318;PONT-EVEQUE
4.903559355;45.533335717;38318;PONT-EVEQUE
4.720106732;45.4128027;42056;CHAVANAY
4.731796221;45.413262188;42056;CHAVANAY
5.024566552;45.382865125;38335;REVEL-TOURDAN
4.885991395;45.384491067;38452;SAINT-ROMAIN-DE-SURIEU
5.315852318;45.348061727;38058;BREZINS
5.340102547;45.31955936;38387;SAINT-GEOIRS
5.118842237;45.335731747;38032;BEAUFORT
5.083780489;45.344496794;38363;SAINT-BARTHELEMY
4.817472236;45.299302052;26325;SAINT-RAMBERT-D'ALBON
4.812973011;45.277088699;26325;SAINT-RAMBERT-D'ALBON
4.812973011;45.277088699;26325;SAINT-RAMBERT-D'ALBON
4.671912208;45.235942964;7010;ANNONAY
4.63533695;45.235071826;7010;ANNONAY
4.619001494;45.291777051;42246;SAINT-JULIEN-MOLIN-MOLETTE
4.548308614;45.291580111;42023;BOURG-ARGENTAL
4.636551426;45.309777454;7310;SAVAS
4.601079315;45.289778836;7265;SAINT-MARCEL-LES-ANNONAY
4.786558451;45.206032312;7308;SARRAS
4.769828561;45.191519092;7013;ARDOIX
4.849550952;45.179968349;26332;SAINT-UZE
4.577808105;44.987841566;7129;LAMASTRE
4.732468345;45.058470961;7069;COLOMBIER-LE-VIEUX
4.731293545;45.072863459;7069;COLOMBIER-LE-VIEUX
4.78087229;45.066965971;7324;TOURNON-SUR-RHONE
4.76549904;45.037320465;7217;SAINT-BARTHELEMY-LE-PLAIN
4.88443849;44.931887885;26362;VALENCE
4.88443849;44.931887885;26362;VALENCE
4.8591491;44.900279376;26362;VALENCE
5.126030961;44.954405182;26023;BARBIERES
5.145349106;44.951070802;26023;BARBIERES
5.089824761;44.93353847;26079;CHARPEY
4.925401293;44.948441794;26362;VALENCE
4.941497098;44.954308656;26313;SAINT-MARCEL-LES-VALENCE
5.08002799;44.957834963;26049;BESAYES
4.925393711;44.948319578;26362;VALENCE
5.109423521;44.953979723;26049;BESAYES
4.784317711;44.88450373;7323;TOULAUD
4.826242165;44.873054398;7055;CHARMES-SUR-RHONE
5.054896893;44.908912353;26064;CHABEUIL
4.927699225;44.869579806;26037;BEAUMONT-LES-VALENCE
5.112497343;44.885288246;26081;CHATEAUDOUBLE
5.015078806;44.820011662;26032;BAUME-CORNILLANE
5.07674608;44.936700193;26079;CHARPEY
4.988848167;44.815169884;26358;UPIE
4.896127995;44.798301413;26007;AMBONIL
4.883792912;44.842102424;26124;ETOILE-SUR-RHONE
4.427979681;44.912754844;7064;CHEYLARD
4.525183418;44.882538522;7030;BEAUVENE
4.518380938;44.829601169;7096;GLUIRAS
4.525183418;44.882538522;7030;BEAUVENE
4.615584556;44.811280632;7167;OLLIERES-SUR-EYRIEUX
4.672039289;44.825149508;7237;SAINT-FORTUNAT-SUR-EYRIEUX
4.778815937;44.795643741;7349;VOULTE-SUR-RHONE
4.706893207;44.815739436;7237;SAINT-FORTUNAT-SUR-EYRIEUX
5.444484787;44.618699826;26167;LUC-EN-DIOIS
5.405553754;44.623657784;26204;MONTLAUR-EN-DIOIS
5.490710372;44.693076027;26086;CHATILLON-EN-DIOIS
5.52753734;44.717371947;26354;TRESCHENU-CREYERS
5.507582639;44.742452261;26354;TRESCHENU-CREYERS
5.208538594;44.689898174;26289;SAILLANS
5.208538594;44.689898174;26289;SAILLANS
5.145589237;44.77640824;26035;BEAUFORT-SUR-GERVANNE
5.191787186;44.830751168;26240;PLAN-DE-BAIX
5.137369823;44.767416548;26035;BEAUFORT-SUR-GERVANNE
4.786786624;44.768274126;26166;LORIOL-SUR-DROME
4.995518321;44.665387165;26020;REPARA-AURIPLES
4.840216827;44.766175052;26165;LIVRON-SUR-DROME
4.840152183;44.766131098;26165;LIVRON-SUR-DROME
4.734174937;44.759303143;7181;POUZIN
5.178875211;44.550740568;26111;CRUPIES
5.015696506;44.624829248;26344;SOYANS
4.745154639;44.552233788;26198;MONTELIMAR
5.095060585;44.654892014;26336;SAOU
4.763391958;44.557562898;26198;MONTELIMAR
4.96728671;44.530876145;26343;SOUSPIERRE
4.755078822;44.550239547;26198;MONTELIMAR
4.757182409;44.550260115;26198;MONTELIMAR
4.700907395;44.481313001;7346;VIVIERS
4.701586939;44.481743722;7346;VIVIERS
4.960576658;44.469996975;26348;TAULIGNAN
4.709055094;44.413026306;26116;DONZERE
4.64714156;44.368248853;7042;BOURG-SAINT-ANDEOL
4.285163419;44.667860326;7178;PONT-DE-LABEAUME
4.270036021;44.670132921;7156;MEYRAS
4.288658655;44.670628909;7156;MEYRAS
4.409780481;44.542564938;7348;VOGUE
4.4126694;44.550145113;7348;VOGUE
4.395445211;44.626798269;7325;UCEL
4.290804443;44.66625498;7178;PONT-DE-LABEAUME
4.367167832;44.65969212;7331;VALS-LES-BAINS
4.328246845;44.491031583;7115;LABEAUME
4.30875933;44.448480957;7207;SAINT-ALBAN-AURIOLLES
4.251388748;44.481612602;7199;ROSIERES
4.246438934;44.481007667;7199;ROSIERES
4.328539012;44.448883548;7207;SAINT-ALBAN-AURIOLLES
4.090752858;44.426594622;7100;GRAVIERES
4.126457024;44.41359665;7100;GRAVIERES
3.889672639;44.459961241;48004;ALTIER
4.309438834;44.425172742;7207;SAINT-ALBAN-AURIOLLES
4.216055994;44.406427621;7031;BERRIAS-ET-CASTELJAU
4.117021348;44.424437628;7050;CHAMBONAS
3.948842891;44.573993376;7262;SAINT-LAURENT-LES-BAINS
4.384814368;44.399312277;7330;VALLON-PONT-D'ARC
4.551117902;44.314003861;7268;SAINT-MARTIN-D'ARDECHE
4.567394289;44.300784456;7268;SAINT-MARTIN-D'ARDECHE
4.649295748;44.260350149;30202;PONT-SAINT-ESPRIT
5.13199805;44.450992043;26350;TEYSSIERES
4.882626877;44.3666156;26211;MONTSEGUR-SUR-LAUZON
5.01111719;44.444613715;26348;TAULIGNAN
5.010891884;44.444875673;26348;TAULIGNAN
4.980780134;44.387620107;84138;VALREAS
4.916905852;44.408488438;26146;GRIGNAN
4.892831159;44.363217066;84097;RICHERENCHES
5.04425002;44.397850853;26322;SAINT-PANTALEON-LES-VIGNES
4.87344713;44.297054212;26054;BOUCHET
4.838278993;44.291552414;26345;SUZE-LA-ROUSSE
4.750682108;44.282355011;84019;BOLLENE
4.750679425;44.282097318;84019;BOLLENE
5.349514701;44.409897395;26264;REMUZAT
5.297699;44.434400085;26318;SAINT-MAY
5.317430537;44.425685048;26318;SAINT-MAY
5.261528066;44.366560201;26013;ARPAVON
5.282982542;44.344759952;26306;SAINTE-JALLE
5.144041917;44.360139351;26220;NYONS
5.141328098;44.358225492;26220;NYONS
4.801245766;44.159504248;84087;ORANGE
4.856425772;44.174807638;84087;ORANGE
4.048593718;44.319240963;30127;GAUJAC
4.048907483;44.318743335;30079;CHAMBON
4.043672608;44.306640826;30079;CHAMBON
4.023275339;44.301943762;30079;CHAMBON
4.093307875;44.296037026;30037;BESSEGES
4.095159752;44.291980275;30037;BESSEGES
4.11310492;44.329446261;30120;GAGNIERES
4.092980551;44.293278978;30037;BESSEGES
4.09693418;44.336333461;7024;BANNE
4.196283285;44.264179266;30227;SAINT-AMBROIX
4.199915246;44.262632339;30227;SAINT-AMBROIX
4.173671805;44.218170491;30152;MAGES
4.248024741;44.205146037;30008;ALLEGRE-LES-FUMADES
4.286122641;44.240631577;30218;ROCHEGUDE
4.273736591;44.235545625;30215;RIVIERES
4.247994046;44.204837932;30008;ALLEGRE-LES-FUMADES
4.299857196;44.24378301;30327;THARAUX
4.27947574;44.259073897;30266;SAINT-JEAN-DE-MARUEJOLS-ET-AVEJAN
4.446762513;44.247509471;30230;SAINT-ANDRE-DE-ROQUEPERTUIS
4.430450654;44.264405558;30175;MONTCLUS
4.467659797;44.215318067;30131;GOUDARGUES
4.5268789;44.190006933;30222;ROQUE-SUR-CEZE
4.620008053;44.170230509;30028;BAGNOLS-SUR-CEZE
4.621254441;44.171195295;30028;BAGNOLS-SUR-CEZE
4.689954521;44.114170743;30141;LAUDUN-L'ARDOISE
4.80252266;44.04097698;30221;ROQUEMAURE
5.337735803;44.305546843;26370;VERCOIRAN
5.254882368;44.253229463;26063;BUIS-LES-BARONNIES
5.213882654;44.215058199;84069;MALAUCENE
5.496177506;44.182885991;26026;BARRET-DE-LIOURE
5.136699284;44.229067748;84044;ENTRECHAUX
5.012281043;44.240872729;84098;ROAIX
5.011503128;44.24037847;84098;ROAIX
5.069038529;44.239855846;84137;VAISON-LA-ROMAINE
5.078955949;44.094659691;84031;CARPENTRAS
5.138402544;44.097774054;84115;SAINT-PIERRE-DE-VASSOLS
5.027702444;44.118624147;84012;BEAUMES-DE-VENISE
5.077834719;44.103639471;84030;CAROMB
5.186379453;44.058671207;84082;MORMOIRON
5.032887966;44.055657818;84031;CARPENTRAS
5.462352174;44.153177541;26135;FERRASSIERES
5.074210074;44.012459624;84088;PERNES-LES-FONTAINES
5.130509253;43.921336549;84139;FONTAINE-DE-VAUCLUSE
5.132688417;43.917916376;84139;FONTAINE-DE-VAUCLUSE
5.020680668;44.087377091;84004;AUBIGNAN
4.922934489;44.03696496;84016;BEDARRIDES
5.025825507;44.097509843;84004;AUBIGNAN
4.993396968;44.095484783;84122;SARRIANS
4.899617135;44.038070644;84016;BEDARRIDES
4.895777409;44.039545403;84016;BEDARRIDES
4.799149386;43.951549084;84007;AVIGNON
3.824417662;44.187242168;48148;SAINT-ETIENNE-VALLEE-FRANCAISE
3.831675657;44.206207295;48155;SAINT-GERMAIN-DE-CALBERTE
3.839373856;44.169945312;48148;SAINT-ETIENNE-VALLEE-FRANCAISE
3.843118125;44.171652667;48148;SAINT-ETIENNE-VALLEE-FRANCAISE
3.715948467;44.191490183;48067;GABRIAC
3.715020347;44.192196468;48067;GABRIAC
3.74190799;44.180801079;48144;SAINTE-CROIX-VALLEE-FRANCAISE
3.84097079;44.156815651;48148;SAINT-ETIENNE-VALLEE-FRANCAISE
3.969153772;44.079331546;30129;GENERARGUES
3.909514565;44.125874228;30168;MIALET
3.938537978;44.111792774;30168;MIALET
3.967579212;44.079596185;30329;THOIRAS
3.960844727;44.073424354;30094;CORBES
3.883793139;44.10389704;30269;SAINT-JEAN-DU-GARD
3.880824679;44.104857717;30269;SAINT-JEAN-DU-GARD
3.761804283;44.119853503;30310;SAUMANE
3.807080501;44.101905645;30108;ESTRECHURE
3.842248879;44.835757883;30087;COLOGNAC
3.890782518;44.043687739;30329;THOIRAS
3.771197193;44.113172142;30310;SAUMANE
3.863683447;44.038896059;30140;LASALLE
3.857669458;44.04209758;30140;LASALLE
3.934844567;44.06620109;30329;THOIRAS
3.936135965;44.070088171;30329;THOIRAS
3.761721931;44.1258334;30310;SAUMANE
3.69072214;44.150722416;30231;SAINT-ANDRE-DE-VALBORGNE
3.87278715;44.112241124;30269;SAINT-JEAN-DU-GARD
3.984925912;44.060102126;30010;ANDUZE
3.987599691;44.055423208;30010;ANDUZE
3.987656609;44.057355318;30010;ANDUZE
3.985524196;44.080832659;30129;GENERARGUES
4.078850426;44.120354719;30007;ALES
3.986394209;44.233353303;30051;BRANOUX-LES-TAILLADES
3.980965035;44.242283002;30239;SAINTE-CECILE-D'ANDORGE
4.101199426;44.096905125;30259;SAINT-HILAIRE-DE-BRETHMAS
3.97909081;44.159065768;30291;SAINT-PAUL-LA-COSTE
3.982728837;44.157041796;30291;SAINT-PAUL-LA-COSTE
3.860287278;44.266846521;48178;SAINT-PRIVAT-DE-VALLONGUE
3.98884222;44.233915102;30239;SAINTE-CECILE-D'ANDORGE
4.059556054;44.148618448;30077;CENDRAS
4.060046448;44.150355586;30077;CENDRAS
4.1554955;44.016328283;30046;BOUCOIRAN-ET-NOZIERES
4.155089928;44.015843166;30188;NERS
4.32027411;43.931512241;30228;SAINTE-ANASTASIE
4.424830671;44.003013965;30334;UZES
4.430094222;43.938946506;30308;SANILHAC-SAGRIES
4.332606322;44.001710058;30021;AUBUSSARGUES
4.432140331;43.938297812;30308;SANILHAC-SAGRIES
4.556605005;43.937290465;30212;REMOULINS
4.557552803;43.940354359;30212;REMOULINS
4.555798749;43.938381048;30212;REMOULINS
4.56722817;43.928904145;30212;REMOULINS
4.55810936;43.936811244;30212;REMOULINS
4.607269203;43.854237897;;
4.649077876;43.804384672;30032;BEAUCAIRE
4.651959401;43.786929456;13108;TARASCON
4.651959401;43.786929456;13108;TARASCON
4.691219428;43.767164649;13108;TARASCON
6.987210046;45.447442529;73304;VAL-D'ISERE
6.795138627;45.618374356;73285;SEEZ
6.766763461;45.60331781;73054;BOURG-SAINT-MAURICE
6.733619308;45.576702922;73142;LANDRY
6.693742725;45.530396848;73150;PLAGNE TARENTAISE
6.530826624;45.484296533;73181;MOUTIERS
6.407753017;45.662092271;73011;ALBERTVILLE
6.677112944;45.442267867;73201;PLANAY
6.583765183;45.449617838;73198;PERRIERE
6.583765183;45.449617838;73198;PERRIERE
6.525447468;45.483329994;73181;MOUTIERS
6.526232618;45.33936812;73257;BELLEVILLE
6.409013798;45.477491927;73187;LECHERE
6.513173852;45.49631603;73003;AIGUEBLANCHE
6.474305991;45.532086707;73187;LECHERE
6.454462592;45.582593884;73063;CEVINS
6.476149308;45.762962546;73303;UGINE
6.482092638;45.76837662;73303;UGINE
6.503821853;45.785045963;73094;CREST-VOLAND
6.390348129;45.759247974;73303;UGINE
6.389925086;45.759278721;73303;UGINE
6.401269291;45.691103502;73196;PALLUD
6.386187002;45.658182483;73130;GRIGNON
6.361958159;45.629607716;73170;MONTHION
6.317940595;45.631687235;73121;FRONTENEX
6.317940595;45.631687235;73121;FRONTENEX
6.992188274;45.321230186;73040;BESSANS
7.06729894;45.302880188;73040;BESSANS
6.879944461;45.28472897;73143;LANSLEBOURG-MONT-CENIS
6.888331633;45.28578077;73143;LANSLEBOURG-MONT-CENIS
6.810902746;45.28951131;73290;VAL-CENIS
6.821206058;45.292630302;73290;VAL-CENIS
6.682302839;45.207250134;73322;VILLARODIN-BOURGET
6.763826322;45.223902933;73056;BRAMANS
6.559419089;45.206810537;73194;ORELLE
6.474446333;45.214084223;73261;SAINT-MICHEL-DE-MAURIENNE
6.514799208;45.210144186;73261;SAINT-MICHEL-DE-MAURIENNE
6.272253563;45.200979507;73242;SAINT-JEAN-D'ARVES
6.254377062;45.212219388;73242;SAINT-JEAN-D'ARVES
6.354261561;45.297312347;73135;HERMILLON
6.209665929;45.294256698;73230;SAINT-COLOMBAN-DES-VILLARDS
6.351112435;45.302012253;73135;HERMILLON
6.292168754;45.460289345;73109;EPIERRE
6.308781833;45.544167178;73002;AIGUEBELLE
6.308781833;45.544167178;73002;AIGUEBELLE
6.308781833;45.544167178;73002;AIGUEBELLE
6.275927027;45.385989715;73278;SAINT-REMY-DE-MAURIENNE
